ID,Emotion,Text,Lable
Sess19_script02_M004,happy,모를 수도 있지 뭐 그게 무슨 대수인가? 야 진짜 저거 진짜 웃기다.,5
Sess19_impro03_M024,disgust, 근데 이거 하나만 말하죠.,6
Sess19_impro03_M002,neutral,으으응 아니아니. 그런 강한 맛 말고요. 국물을 먹을 때 혀에 살짝 감기는 이 오일 맛이 뭐냐는 거죠.,4
Sess19_script05_M001,surprise,지금 사람 친거야? 지금 사람 친거 맞지? 그치?,1
Sess19_impro01_M023,happy,알았어.,5
Sess19_impro01_M020,sad,고마워. 그리고 미안해 엄마.,3
Sess19_impro01_M003,neutral,아니야. 그런 거.,4
Sess19_script03_M003,disgust, BTS가 오빠냐? 너보다 여섯 살은 어려 웃기고 있네,6
Sess19_script04_M026,surprise,무슨 소리야?,1
Sess19_script05_M020,angry,지금 니가 나한테 하는 짓이 더 이상해.,2
Sess19_script04_M011,neutral,근데 꿈은 왜 물어 보는 거야?,4
Sess19_impro02_M004,surprise,네? 아이 부장님 갑자기 사표라니요. ,1
Sess19_impro03_M027,disgust,근데 다만 인기로 요리를 하지 말라는 겁니다.,6
Sess19_impro04_M040,happy,하늘만큼 땅만큼.,5
Sess19_script02_M011,sad,수술하면 되는 거 아니야?,3
Sess19_script03_M008,happy,오 시작한다. 옳치 아싸 번호 하나 맞았고. ,5
Sess19_impro03_M009,angry,오일양이 문제라는 겁니다. 오일양. 너무 많이 들어갔다는 거죠.,2
Sess19_script04_M004,neutral,글쎄 열심히 일해서 지금 일하는 중국집 주인 되는거?,4
Sess19_impro04_M029,neutral,아 몰라. 아이 봐봐. 그 손 다 괜찮은지.,4
Sess19_script01_M006,neutral,있습니다그래 어? 요즘 자기 영상 찍어서 올리고 이런게 유행이지? 유진씨는 어떤거죠? 먹방?,4
Sess19_script04_M001,neutral,천천히 먹어 햄버거 어디 도망 안 가. 아이 콜라도 좀 먹구.,4
Sess19_script03_M023,happy,진짜? 이야 돈이 좋긴 좋네 언제?,5
Sess19_script02_M021,sad,여보.,3
Sess19_script02_M018,sad,미숙아 그게 중요한 게 아냐. 그런 거 중요한 게 아니잖아 일단 입원 치료하고 수술받자. 그럼 살 수 있어.,3
Sess19_script05_M021,angry,날 지금 망가트리려고 작정했잖아. 우리 미래가 중요해? 너 입만 뻥끗해봐 너도 똑같이 만들어줄테니까. ,2
Sess19_script01_M003,neutral,사정으로아 네 잘 알겠습니다. 학점은 꽤 높군요. 뭐 전공 지식도 풍부하고 대학원까지 나왔으니 뭐 이 분야에 대해선 많이 아실 것 같습니다. ,4
Sess19_impro01_M014,sad,지연이랑 싸워서 헤어졌는데 연락도 안 되고 내 얘긴 들어주는 사람도 없고.,3
Sess19_script05_M012,neutral, 잠깐만. 우리 냉정하게 생각해보자구 어차피 사람인지 아닌지도 모르는데 그럼 그냥 가도 된다는거잖아 그럼 된거 아냐? ,4
Sess19_impro01_M008,neutral,알았어.,4
Sess19_impro02_M024,angry,아니요. 한번 합시다. 저 나갈게요. 제가 다 독박쓸게요잠깐만 어딜 나가 징계위원회? 사표? 제가 다 할게요.,2
Sess19_script02_M023,sad,도대체 무슨 소리 하는 거야. 그런 얘기 좀 그만해.,3
Sess19_impro04_M018,neutral,왜 웃어? 뭐 어디 아파,4
Sess19_script05_M030,angry,어떡해뭘 어떡해 이왕 이렇게 된거 확실하게 해야지,2
Sess19_script04_M016,neutral,방금 전엔 한다고 했잖아.,4
Sess19_impro03_M008,disgust,이봐요. 혀에 문제 있다니까요.,6
Sess19_script04_M018,neutral,여진아 이거 봐봐. 널 위해 선물을 준비했어.,4
Sess19_impro01_M012,angry,아 엄마 내 얘기 듣고 있는 거야?,2
Sess19_script04_M027,happy, 여진아.,5
Sess19_script01_M004,neutral, 근데 이게 장점이면서도 단점이네요. 지방대 이공계 출신에 더군다나 대학원을 나왔으니 나이도 많구 경력은 뭐 회사 생활 딸랑 3개월 빼고는 전무하고,4
Sess19_script05_M005,fear,으응. 아 씨 죽었으면 어떡하지? 난 술도 마셨는데 신고해야하나? 아니야 나중에 일이 더 커질거야 어떡하지. ,0
Sess19_impro01_M009,neutral,엄마.,4
Sess19_impro04_M014,angry,아이 찾아봐. 약 상자 어딨는데. 아님 내가 찾아볼게. 말해줘 어딨어?,2
Sess19_script04_M017,neutral,여진아.,4
Sess19_script05_M010,happy,아 그래 맞아. 고라니였나 보다 그치? 고라니였어. 너랑 나랑 술을 마셔서 그 고라니를 사람으로 착각한거야,5
Sess19_impro03_M029,disgust,저로서 참 난감하네요. 같은 요리사라는 게.,6
Sess19_impro04_M036,happy,응?,5
Sess19_script04_M029,happy,이거 어떻게 샀어? 아 너 돈 없잖아?,5
Sess19_impro01_M019,sad,그냥 지연이랑 헤어지고 나니까 내 주위에 아무도 없는 거 같고 내 얘기 들어줄 사람은 엄마밖에 없는데. 그래서 엄마한테 투정부리고 싶었어.,3
Sess19_impro04_M002,neutral,응. 윤서는? 자?,4
Sess19_script02_M005,neutral,어.,4
Sess19_impro03_M013,disgust,아니 요리를 요리를 이렇게 만들면 안 되지.,6
Sess19_impro02_M013,angry,이거 누구 머리에서 나온 거예요? ,2
Sess19_script03_M017,happy, 어떡해나 좀 꼬집어봐 야 이게 진짜냐? ,5
Sess19_impro02_M002,neutral,아이 그럼요. 지금 대리까지 달았는데 다닐만 하죠.,4
Sess19_impro04_M033,neutral,사랑한다고.,4
Sess19_script03_M004,neutral,가만있어. 이게 다 정성을 담아야 당첨이 되는 거야. 나의 온 기운을 모아서 그리고 소망을 담아서 한 땀 한 땀 마킹한 번호 여섯 개가 빛나는 순간까지 본방을 지켜보며 간절히 원하고 또 원해야 당첨되는 거 몰라?,4
Sess19_impro02_M009,angry,아니요. 전 할말을 하는 거 뿐입니다. 이건 너무 억울하잖아요.,2
Sess19_script05_M028,surprise, 뭐? 뭔데?,1
Sess19_script04_M015,neutral,뭐? 아이 누가 너랑 결혼 한대?,4
Sess19_impro04_M028,neutral,아니 안 좋아.,4
Sess19_script03_M024,happy,진작에 그럴 것이지 야 얼마 필요하냐?,5
Sess19_impro01_M017,angry,근데 왜 나만 이렇게 아파야 하는데? 왜 나만 이렇게 힘들어야 하는데?,2
Sess19_script05_M022,angry,진짜 무서운게 뭔지 보여줘? 오늘 있었던 일은 너랑 나랑만 아는거야 아무도 못 봤어. 그러니까 넌 입 닥치고 있어 오늘 우린 고라니를 친거야. 어차피 죽었는지 살았는지도 모르는데 알바 없잖아.,2
Sess19_impro04_M025,neutral,그래.,4
Sess19_impro03_M026,disgust,미윤 씨. 당신이 지금까지 어떻게 요리를 했는지 궁금하지도 않아요.,6
Sess19_impro02_M008,angry,때문에아 부장님 그때 분명 말씀하셨잖아요. 비용 들 수 있다고.,2
Sess19_impro02_M003,neutral,네.,4
Sess19_impro04_M003,neutral,아우 씻고 와서 자야겠다.,4
Sess19_script05_M003,angry,씨이 괜히 운전해서 씨.,2
Sess19_script03_M010,happy,야 일단 5천원 확보.,5
Sess19_script02_M019,sad,여보 그런 생각 하지 마 자 지금도 안 늦었어. 일단 정리하고 병원 가자? 응?,3
Sess19_script01_M001,neutral,432번 이유진씨 맞습니까?,4
Sess19_script03_M016,happy,로또 1등 로또 1등이야 1등. 이거 어쩔거야 어쩜 좋냐. ,5
Sess19_impro03_M001,neutral,이 짬뽕은 어떻게 맛을 낸 거죠?,4
Sess19_script05_M004,neutral,신고하자자 잠깐만 잠깐만 기다려봐. 그러니까 좀 생각을 좀 해보자고,4
Sess19_impro01_M001,neutral,어.,4
Sess19_script03_M006,angry,검색하라구아 지금 하고 있으니까 끝나고 준다고,2
Sess19_script06_M002,neutral,네 그렇습니다만 어쩐 일인가요?,4
Sess19_impro02_M014,angry,전무님이시죠?,2
Sess19_script05_M002,angry,아이씨 그러니까 날 말렸어야지. 술 먹어서 운전 안한다 했잖아. ,2
Sess19_impro03_M004,disgust,아니 이게 오일인지 휘발유오일인지 아니면 뭐 몸에 바르는 오일인지 구분이 안 간단 말입니다.,6
Sess19_script04_M032,happy,여진아 사랑한다. 정말 사랑해.,5
Sess19_script05_M017,angry,야 야 전화기 내려놔.,2
Sess19_script06_M003,neutral,네 그렇게 됐습니다.,4
Sess19_impro01_M015,sad,그냥 좋아하는 사람이 없어졌을 뿐인데 내 주위엔 아무도 없는 거 같고 그냥 너무 외롭고 그냥 오직 내 편이었던 사람이 사라진 거 같아.,3
Sess19_impro02_M011,angry,저 말고 부장님 계시잖아요. 부장님도 동의하신 거 아니에요?,2
Sess19_impro04_M020,neutral,언제?,4
Sess19_script05_M023,angry,그리고 너도 똑바로 들어. ,2
Sess19_script02_M022,sad,미숙아.,3
Sess19_script04_M007,neutral,우리 여진이 꿈은 뭐야?,4
Sess19_script01_M010,neutral,근데 유진씨는 애인 있어요?,4
Sess19_script02_M008,surprise,뭐?,1
Sess19_script01_M011,disgust,그래서 옷이 그렇구나.,6
Sess19_impro03_M019,disgust, 뭐 그런 말실력만큼 요리실력을 좀 높여봐요. 네?,6
Sess19_script02_M020,angry,행복했을까여보 왜 이래. 왜 이리 약한 생각을 해,2
Sess19_script04_M002,surprise, 뭐? 갑자기 왠 꿈,1
Sess19_impro04_M037,surprise,당신 다른 데 아픈 건 아니지?,1
Sess19_script04_M008,happy,그럼 궁금하지.,5
Sess19_script04_M019,neutral,어서 봐봐.,4
Sess19_script03_M015,surprise,이거 어쩌면 좋냐,1
Sess19_impro02_M005,surprise,아이 부장님. 아니 그러면 징계위원회를 열면 징계를 받으면 되죠. 사표라니요.,1
Sess20_script03_F022,surprise,젓가락 100개? 근데 이걸 왜 나한테 줘?,1
Sess20_script04_F016,angry,맡길 수 있습니까아니 그래도 지금 그게 문제가 아니,2
Sess20_impro02_F006,angry,지금 좀 말이 지나치신 거 아세요?,2
Sess20_impro01_F001,neutral,왔어? 어서 와.,4
Sess20_script02_F022,happy,잠깐만진짜 대박이다. 허어. 와 이런 정성이 있어야지 로또가 당첨되는구나. 내가 오늘 당첨될 줄 알았어. 오늘 오늘의 운세를 보더니 좀 희 희한했거든.,5
Sess20_script02_F005,angry,진짜 짜증나. 아 됐고 리모컨 내놔. 나 저기 드라마 봐야 돼 빨리.,2
Sess20_impro02_F008,angry,진짜 가만히 있으니까 말씀이 좀 지나치시네요.,2
Sess20_impro03_F015,angry,누구 아이디언지는 알 필요 없고요. 부장인 저한테 이제 그만 대드시죠? 예?,2
Sess20_impro01_F025,happy,아 잠깐만 잠깐만. 어디 가. 윤서 아빠. 아니 김인철 씨.,5
Sess20_script03_F002,neutral, 고마워. 근데 오빤 꿈이 뭐야? ,4
Sess20_script02_F011,surprise,야 어떡해 어떡해 어떡해 어떡해 야 야 이거 큰일났어미친거 아니야 어떡해 어 뭐야 한개만 맞으면 되는 거야?,1
Sess20_script04_F015,neutral,뭐 그야 환경 단체와 지속적으로 이야기 나누면서.,4
Sess20_script02_F006,angry,아 모르겠고 시끄럽고 나 드라마 얼른 이거 본방사수 해야되니까 리모콘 내노라고 어?,2
Sess20_impro02_F016,angry,그렇게 잘 만들고 잘 났으면 따로 나가서 가게 차려서 예? 혼자 그렇게 알아서 먹으세요. 여기서 이러지 말고. ,2
Sess20_script05_F015,surprise,지금 여기서요?,1
Sess20_script05_F007,neutral,어어 한 80점 정도. ,4
Sess20_script05_F004,neutral,저 그게 아무래도 학업에 뜩한 뜻한 바가 있어서 늦게까지 공부를 하게 됐습니다.,4
Sess20_script05_F018,angry,신성? 신성 좋아하고 있네. 제가 제가 이력서 한줄 채우려고 내가 특기 좀 과장되게 썼는데 그걸 어떻게 이런 식으로 놀리고 있어요? 오히려 이게 신성모독 아닌가? 당신들 습관 같은데. 가뜩이나 취직 안 돼서 괴로워 죽겠는데 사람을 갖고 놀아? ,2
Sess20_script03_F029,happy,근데 이제 그만 만나고 같이 살아야겠어.,5
Sess20_script05_F008,neutral,어? 어떤 게 마음에 안 드시는 건가요?,4
Sess20_script06_F005,fear,아 아니 그러니까 도로에 아무것도 없어.,0
Sess20_impro04_F019,sad,나도 돌아가신 니 아빠랑 싸우고 그때 마음 아팠어. 근데 미안하단 사과도 못 하고 니 아빠 돌아가셨잖니.,3
Sess20_script03_F005,neutral,됐고 오빠는 내 꿈 안 궁금해?,4
Sess20_script06_F017,fear,아 알았어.,0
Sess20_script06_F015,fear, 지금 무슨 말한 거야?,0
Sess20_script02_F025,happy,어 진짜 우리 오빠가 짱이야. 어떡해. 오빠 나 그러면 어 아니. 어 1억만. 한 장. ,5
Sess20_impro03_F003,neutral,음 윤찬 대리 들어오고 되게 분위기 좋아졌단 얘기 들르 들리던데.,4
Sess20_script02_F004,disgust,어디 나가서 내 친오빠라고 말하고 다니지 말아라 어? 나한테 BTS 뿐이니까.,6
Sess20_script05_F016,neutral,아 아닙니다. 저 해보겠습니다. 사랑을 했다 우리가 만나.,4
Sess20_impro01_F040,happy,근데 내일 뭐 먹고 싶어?,5
Sess20_impro01_F023,happy,그래서 내가 죽을까 봐 엄청 놀랬나 보지.,5
Sess20_script02_F026,happy,어?,5
Sess20_script04_F014,angry,아니 오타 때문에 지금 제 아이디어를 탈락 시키셨다는 거예요? 가장 좋은 아이디어를 그냥 그 오타 때문에?,2
Sess20_script02_F018,happy,나 오빠 사랑하는 거 알지? 나 잊지마. 어? 나 오빠 친동생이야. 나 알지?,5
Sess20_script01_F011,sad,6개월.,3
Sess20_impro04_F005,neutral,참.,4
Sess20_impro02_F003,surprise, 네?,1
Sess20_script06_F018,surprise, 하악하악 지 지 지 지섭씨 저 저.,1
Sess20_impro02_F014,angry,하 그쪽이 그렇게 요리를 잘해요? 아 예 맞아요. 얘기 들었어요. 뭐 수상경력도 화려하고 뭐 해외도 몇 번 왔다갔다 하시고 그러시다고요. 예 그렇겠죠 뭐.,2
Sess20_impro01_F016,happy, 아.,5
Sess20_script04_F011,neutral,뭐 저를 발전 시키고 싶어서랄까?,4
Sess20_impro01_F005,neutral,별거 아니야. 내가 다 소독했어. 괜찮아.,4
Sess20_impro04_F013,neutral,어디 이거 환불이 되나. .,4
Sess20_script01_F006,neutral, 잘 들어. 나 폐에 종양 생겼대.,4
Sess20_script02_F002,disgust,로또 대박진짜 백수가 되가지고 아주 가지가지 하네. 그거 그냥 방송 후에 네이버 검색하면 되지 무슨 본방을 사수해. 아주 정성 오지구요 지리구요. 빨리 리모컨 내놔.,6
Sess20_impro04_F009,neutral, 뭐 살다보면 그럴 수도 있는 거지.,4
Sess20_impro03_F023,neutral,흠 좋아요. 뭐 어디 한 번 해보죠.,4
Sess20_impro03_F024,angry,뭐 그때 일 시킬 때 했던 그 말 하나 믿고 지금 까부시는 거 같은데 해 봐요 한 번. ,2
Sess20_impro01_F020,happy,안 그랬어아 그랬잖아 기억 안 나? 내가 전화해서 물어볼까?,5
Sess20_impro03_F011,neutral,아 그러게요. 근데 회사 입장은 단호하데요.,4
Sess20_impro03_F007,neutral,그거 전달해줄려고요.,4
Sess20_script03_F034,happy,대신 프로포즈는 내가 먼저 했으니까 결혼식은 진짜 멋지게 해줘야 돼? 알았지?,5
Sess20_impro01_F002,neutral,얼른 씻어 피곤하지.,4
Sess20_script06_F016,fear,지섭씨. 나 지금 지섭씨 무서워.,0
Sess20_impro01_F026,happy,자야돼요잠깐 앉아 봐 앉아 봐. 자기 나 사랑해?,5
Sess20_impro01_F018,happy,근데 당신 기억나? 우리 연애할 때? ,5
Sess20_impro04_F015,neutral,괜찮아. 나도 너 나이 땐 그랬어.,4
Sess20_script01_F012,sad,화 낸다고 달라질 건 없어.,3
Sess20_script05_F002,neutral,아 원래 인서울권 대학에 합격했지만 집안 사정때문에,4
Sess20_impro01_F042,happy, 진짜 당신 때문에 산다. 가.,5
Sess20_impro04_F012,neutral,아 그 김 부장이 뭐 하루 이틀 그래? 맨날 그러는고만. ,4
Sess20_script02_F016,happy,와 일루와봐꼬집어봐 얼마 줄게 줄게.,5
Sess20_script03_F007,neutral,궁금해?,4
Sess20_impro01_F007,neutral,아 괜찮다니까.,4
Sess20_script01_F020,sad,우리 애들 잘 부탁해. 그리고 남은 시간 우리 행복하게 지내면 되잖아. 나 그동안 행복하고 싶어. 그러다가 행복하게 죽고 싶어. 나 예쁜 모습 좋은 모습만 남기고 싶다고.,3
Sess20_script05_F011,angry,하 아니 그런 얘긴 좀,2
Sess20_script03_F016,angry,뭐 누가 오빠랑 애 낳는데?,2
Sess20_impro01_F024,happy,아 뭐 깨면 어때. 깨면 깨는 거지. 다시 재우면 되지. ,5
Sess20_script03_F024,happy,아 그러니까 그래서 젓가락 백개. 아 그래서 우리 만난지 백일 되서 이거 젓가락 백개를 준비했다는 거야? ,5
Sess20_impro04_F003,neutral,왜 그래? 오늘 무슨 일 있었어? 얼굴이 안 좋네.,4
Sess20_script02_F010,surprise,어 진짜.,1
Sess20_script01_F013,sad,아냐 난 이미 틀렸어.,3
Sess20_script01_F014,sad,여보 울 아빠 기억해? 사고로 돌아가신 울 아빠.,3
Sess20_script02_F023,happy,아. 응오빠 내 친구 은지랑 소개팅 하고 싶다고 했지? 내가 지금 바로 연락해볼까?,5
Sess20_script01_F008,sad,악성이래. 이미 왼쪽에 70프로 정도 퍼져있구 정확한 건 가슴을 열어봐야 알겠지만 림프절과 늑막에까지 전이가 됐대.,3
Sess20_impro01_F028,neutral,엄마. 왜 말을 안 해?,4
